hsn8,commodity,chapter,exp_usd_mn_fy25,exp_usd_mn_fy26,imp_usd_mn_fy25,imp_usd_mn_fy26,net_usd_mn_fy25,net_usd_mn_fy26,net_change_usd_mn
62045919,SKRTS AND DVDED SKRTS OF SILK - OTHER,62,2.44,2.15,0.29,0.19,2.15,1.96,-0.19
29181930,RICINOLEIC ACID,29,12.49,17.27,0.19,0.18,12.3,17.09,4.79
39209912,"PLATES SHEETS FILMS FOIL AND STRIP OF POLY  (VINYL ACETATE) FLEXIBLE, PLAIN",39,0.19,0.0,0.77,0.18,-0.58,-0.18,0.4
54077120,BLECHD WVN FBRC CNTNS OTHR SYN FILAMNT    >=85%,54,0.02,0.03,0.02,0.18,0.0,-0.15,-0.15
51112090,"OTHER WOVEN FABRICS,OTHERS",51,0.09,0.17,0.13,0.18,-0.04,-0.01,0.03
61033100,JACKETS AND BLAZERS OF WOOL/FINE ANIMAL HAIR,61,0.21,0.57,0.13,0.18,0.08,0.39,0.31
62043919,"JACKETS AND BLAZERS OF SILK , OTHERS",62,2.05,1.61,0.16,0.18,1.89,1.43,-0.46
52094130,SHIRTING FABRICS,52,0.0,0.0,0.3,0.18,-0.3,-0.18,0.12
39209212,"POLY (AMIDE FLURODE) FILM FLEXIBLE, PLAIN",39,0.0,0.0,0.06,0.18,-0.06,-0.18,-0.12
62149099,"SHAWLS,SCARVES,ETC OF OTHR TXTL FIBRES-OTHER",62,58.0,60.37,0.17,0.18,57.83,60.19,2.36
29183010,LEVULINIC ACID,29,0.51,6.93,0.09,0.18,0.42,6.75,6.33
52052790,OTHR,52,81.32,71.45,0.01,0.18,81.31,71.27,-10.04
51091090,"OTHERS-OF-YARN OF WOOL/OF FINE ANML HAIR CONTNG>=85%BY WT OF WOOL,PUT UP FOR RETAIL SALE",51,4.88,5.89,0.04,0.18,4.84,5.71,0.87
29051430,*AMINO BUTANOL,29,0.86,1.14,0.01,0.18,0.85,0.96,0.11
51071020,WORSTED KNITTING YARN,51,1.6,2.15,0.41,0.18,1.19,1.97,0.78
58013100,UNCUT WEFT PILE FBRCS OF MAN-MADE FBRS,58,0.04,0.01,0.16,0.18,-0.12,-0.17,-0.05
61059010,SHIRTS OF SILK,61,0.04,1.6,0.14,0.18,-0.1,1.42,1.52
55144200,"WOVEN FABRICS,3/4-THRD TWLL INCL CROSS    TWLL OF POLYESTR STAPLE FIBRES,PRINTED",55,0.43,0.93,0.1,0.18,0.33,0.75,0.42
54025300,"OTH YARN OF POLYPROPYLENE SINGLE,WITH A     TWIST EXCEEDING 50 TURNS/PER METRE",54,3.66,4.94,0.22,0.17,3.44,4.77,1.33
29171910,MALEIC ACID,29,0.47,1.27,0.17,0.17,0.3,1.1,0.8
57022090,OTHR FLR CVRNGS OF COIR,57,8.08,7.78,0.21,0.17,7.87,7.61,-0.26
29142320,PSEUD0 I0N0NE,29,0.0,0.0,0.8,0.17,-0.8,-0.17,0.63
55151220,"FBRC OF POLSTR,MXD WTH MAN-MADE FILMNT ,  BLCHD",55,0.11,0.1,0.18,0.17,-0.07,-0.07,-0.0
29121910,CROTONALDEHYDE,29,0.76,0.64,0.13,0.17,0.63,0.47,-0.16
63071030,"FLOOR CLOTH AND THE LIKE OF COTTON, HANDLOOM",63,1.2,1.04,0.08,0.17,1.12,0.87,-0.25
51113010,UNBLEACHED OTHR WOVEN FBRCS MIXED         MAINLY/SOLELY WITH MANMADE STAPLE FIBRS,51,0.0,0.08,0.05,0.17,-0.05,-0.09,-0.04
55141110,"WVN FBRC POLSTR STPL , PLAN WEVN, UNBLCHD",55,3.37,2.86,0.23,0.17,3.14,2.69,-0.45
62101010,"GARMENTS,MADE UP OF FABRICS OF HEADING NO.5602 OR 5603 - PERSONAL PROTECTIVE GARMENTS FOR SURGICAL/MEDICAL USE",62,1.36,1.4,0.1,0.17,1.26,1.23,-0.03
53050010,"COIR BRISTLE FIBRE, COIR MATTRESS FIBRE, COIR SHORT FIBRE, COIR BIT FIBRE, DECORTICATED COIR FIBRE",53,62.5,95.21,0.19,0.17,62.31,95.04,32.73
58012720,"WARP PILE FABRICS, CUT",58,0.08,0.06,0.08,0.17,0.0,-0.11,-0.11
29332930,MEBENDAZOLE,29,5.46,6.95,0.12,0.17,5.34,6.78,1.44
55029090,OTHERS-OF-OTHERS-OF-ARTIFICIAL FILAMENT TOW,55,0.0,0.0,0.45,0.17,-0.45,-0.17,0.28
59050010,FIXED ON THE BACKING OF ANY MATERIAL,59,0.06,0.04,0.08,0.17,-0.02,-0.13,-0.11
61043920,JACKETS OF ARTIFICIAL FIBRES,61,0.33,0.33,0.1,0.17,0.23,0.16,-0.07
63023200,OTHR BED LINEN OF MAN-MADE FIBRES,63,32.46,33.36,0.22,0.17,32.24,33.19,0.95
39264091,OTHR STATUETTES AND OTHR ORNAMENTAL ARTICLE OF POLYURETHANE FOAM,39,0.0,0.0,0.1,0.17,-0.1,-0.17,-0.07
62089290,GRMNTS OTHR THN DRESSING GOWNS AND BATHROBES OF MAN-MADE FIBRES,62,11.27,8.23,0.28,0.17,10.99,8.06,-2.93
29182340,BENZYL SALICYLATE,29,11.75,9.6,0.15,0.17,11.6,9.43,-2.17
29389010,DIGOXIN,29,1.85,1.61,0.03,0.16,1.82,1.45,-0.37
61149010,OTHER GARMENTS OF SILK,61,0.12,0.19,0.0,0.16,0.12,0.03,-0.09
61121100,TRACK SUITS OF COTTON,61,8.62,7.98,0.33,0.16,8.29,7.82,-0.47
29214340,META TOLUIDINE,29,0.5,0.84,2.67,0.16,-2.17,0.68,2.85
62132000,HANDKERCHIEFS OF COTTON,62,6.84,8.38,0.17,0.16,6.67,8.22,1.55
29335910,AMINOPHYLLINE(CORDOPHYLIN),29,0.71,0.53,0.8,0.16,-0.09,0.37,0.46
55133900,WOVEN FABRICS OF OTHR SYNTHETIC STAPLE    FIBRES YRN OF DIFFERENT COLOURS,55,1.19,1.98,0.16,0.16,1.03,1.82,0.79
55014000,OF POLYPROPYLENE,55,0,0,0.13,0.16,-0.13,-0.16,-0.03
61159400,OTHER HOSIERY GOODS OF WOOL/FINE ANML HAIR,61,0.49,0.41,0.1,0.16,0.39,0.25,-0.14
62081990,"SLIPS, PETICOATS OF OTHR TXTL MTRL",62,4.13,3.83,0.07,0.16,4.06,3.67,-0.39
56029010,"OF RUBBERISED COIR, NEEDLED FELT.",56,0.69,1.33,0.03,0.16,0.66,1.17,0.51
29034100,TRIFLUOROMETHANE (HFC-23),29,0.0,0.17,0.06,0.16,-0.06,0.01,0.07
59100030,"OTHER TRANSMISSION,CONVEYOR OR ELEVATOR   BELTS OR BELTING OF COTTON",59,0.21,0.28,0.26,0.16,-0.05,0.12,0.17
56074100,BINDR/BALR TWNE OF POLYETHLN/POLYPROPYLN,56,1.05,1.04,0.04,0.16,1.01,0.88,-0.13
61119020,BABIES GRMNTS AND CLOTNG ACCESORIS OF       ARTIFICIAL FIBRES,61,0.33,6.16,0.19,0.16,0.14,6.0,5.86
52105110,SHIRTING FABRICS,52,1.32,1.4,0.1,0.16,1.22,1.24,0.02
29093050,"ETHOFENPROX (ETOFENPROX), FOMESAFEN, OXYFLUORFEN",29,0,0,0.0,0.16,0.0,-0.16,-0.16
58110020,QUILTED WADDING,58,0.48,0.77,0.22,0.16,0.26,0.61,0.35
55129910,"WOVN SYN STPL FBRCS,DYED CNTNG OTHR SYN   FBRCS>=85%",55,0.87,1.49,0.18,0.16,0.69,1.33,0.64
29309092,"ACEPHATE,PHORATE,CPTN,CLETHDM,DIFNTHIURN,ETHION,MALATHN,OXYDMTN-METHL,PHNTHOATE,PROFNPHS,TEMPHS,THIOPHNTE-MTHYL",29,0.01,35.37,0.0,0.15,0.01,35.22,35.21
58041010,TULLES AND OTHR NET FBRCS OF COTTON,58,0.14,0.2,0.3,0.15,-0.16,0.05,0.21
58013710,"WARP PILE FABRICS, UNCUT",58,0.11,0.49,0.15,0.15,-0.04,0.34,0.38
29072920,TRIS (P-HYDROXY PHENYL) ETHANE,29,8.6,9.09,0.2,0.15,8.4,8.94,0.54
53029000,OTHERS(EXCL TRUE HEMP),53,0.01,0.06,0.45,0.15,-0.44,-0.09,0.35
54074113,UNBLECHD NYLON TAFETTA,54,0.0,0.0,0.02,0.15,-0.02,-0.15,-0.13
63029190,"OTHER BED LINEN, TABLE LENEN, TOILET LINEN, KITCHEN LINEN: OF COTTON, OTHER THAN HANDLOOM",63,112.73,141.55,0.19,0.15,112.54,141.4,28.86
62052010,OF COTTON: HANDLOOM,62,10.09,5.49,0.06,0.15,10.03,5.34,-4.69
62089110,DRESSING GOWNS AND BATHROBES OF COTN,62,14.31,16.69,0.12,0.15,14.19,16.54,2.35
55164300,"WVN FBRCS CNTNG<85% BY WT OF ARTFCL       STPL FBRS MXD MAINLY/SOLELY WITH COTTON,  OF YARNS OF DIFFERENT COLOURS",55,0.6,1.31,0.11,0.15,0.49,1.16,0.67
55151240,"FBRC OF POLSTR,MXD WTH MAN-MADE FILMNT ,  PRINTD",55,0.35,0.46,0.0,0.15,0.35,0.31,-0.04
29331980,0XYPHENBUTAZONE,29,0,0,0.01,0.15,-0.01,-0.15,-0.14
39169080,VINYL PLASTIC,39,0.02,0.02,0.12,0.15,-0.1,-0.13,-0.03
39219036,"OTHR PLTS,SHTS,FILM FOIL,STRIP ETC, OF    REGENERATED CELLULOSE FLEXIBLE, LAMINATED",39,0.07,0.05,0.64,0.15,-0.57,-0.1,0.47
55069090,"OTHERS-OF-OTHR SYNTHTC STAPLE FIBRES,CARDED/COMBED",55,0.05,0.06,0.02,0.15,0.03,-0.09,-0.12
62032200,ENSEMBLES OF COTTON,62,11.26,14.31,0.16,0.15,11.1,14.16,3.06
55159990,"OTHR WVN FBRC OF SYN FIBRS MXD WTH WOOL/  FINE ANML HAIR, OTHR",55,3.1,4.84,0.33,0.15,2.77,4.69,1.92
63025190,"OTHER TABLE LINEN: OF COTTON, OTHER THAN HANDLOOM",63,53.52,65.73,0.09,0.15,53.43,65.58,12.15
51119090,OTHERS OTHR WOVEN FABRICS OF CARDED WOOL  ETC.,51,0.39,0.34,0.16,0.15,0.23,0.19,-0.04
52114390,"OTHERS-OF-OTHER FABRICS OF 3-THREAD OR 4-THREAD TWILL, INCLUDING CROSS TWILL :",52,0.59,0.47,0.09,0.15,0.5,0.32,-0.18
29125090,OTHERS-OF-CYCLIC POLYMERSOF ALDEHYDES,29,0.0,1.85,0.0,0.15,0.0,1.7,1.7
57033932,OF 100% POLYESTER,57,0.03,0.1,0.01,0.15,0.02,-0.05,-0.07
54078119,UNBLECHD OTHR WOVN FBRCS,54,0.07,0.06,0.19,0.15,-0.12,-0.09,0.03
29163130,METHYL BENZOATE,29,0.47,0.32,0.05,0.15,0.42,0.17,-0.25
53110023,DYED WOVN FBRCS OF PAPER YQRN,53,0.32,0.23,0.12,0.15,0.2,0.08,-0.12
52079000,OTHER COTTON YARN PUT UP FOR RETAIL SALE,52,1.59,2.96,0.19,0.14,1.4,2.82,1.42
61081120,SLIPS AND PETTICOATS OF ARTIFICIAL FIBRES,61,0.06,0.04,0.07,0.14,-0.01,-0.1,-0.09
55151930,"FBRC OF POLSTR MXD WTH OTHR FIBRS, DYED",55,1.64,1.61,0.54,0.14,1.1,1.47,0.37
52082910,DHOTI AND SAREE ZARI BORDERED,52,0.89,1.13,0.0,0.14,0.89,0.99,0.1
55131920,BLEACHED,55,0.12,0.22,0.08,0.14,0.04,0.08,0.04
55122120,"WOVN FBRCS,BLCHD CNTNG ACRYLC/MODACRYLC   >=85%",55,0.18,0.0,0.05,0.14,0.13,-0.14,-0.27
39189010,FLOOR COVERINGS OF LINOXYN,39,0.04,0.04,0.15,0.14,-0.11,-0.1,0.01
29039950,PARACHLOROTOLUENE (4-CHLOROMETHYL BENZENE),29,0.01,0.0,0.82,0.14,-0.81,-0.14,0.67
29157040,HCO FATTY ACID(INCL 12-HYDROXY STEARC ACD),29,57.5,62.66,0.23,0.14,57.27,62.52,5.25
54082120,"WOVN FBRCS CNTNG ARTFCL FILMNT ETC. > =85%BY WT, UNBLECHD",54,1.99,1.53,0.27,0.14,1.72,1.39,-0.33
29037610,BROMOCHLORODIFLUOROMETHANE (HALON-1211),29,0,0,0.3,0.14,-0.3,-0.14,0.16
55141120,"WVN FBRC OF POLSTR STPL, PLAN WVN, BLCHD",55,0.02,0.03,0.02,0.14,0.0,-0.11,-0.11
61045990,SKIRTS OF OTHER FIBRES,61,4.53,5.4,0.18,0.14,4.35,5.26,0.91
62142010,SHAWLS OF WOOL,62,42.08,47.79,0.03,0.14,42.05,47.65,5.6
39269051,RETROREFLECTIVE SHEETING EXCL .HEADNG     3920OF POLYURETHANE FOAM,39,0.15,0.17,0.17,0.14,-0.02,0.03,0.05
61121990,TRACK SUITS OF OTHER FIBRES,61,7.47,6.87,0.21,0.14,7.26,6.73,-0.53
62044210,HOUSE COATS AND LIKE DRESSES OF COTTON,62,7.88,6.32,0.04,0.14,7.84,6.18,-1.66
62072200,NIGHTSHRTS AND PYJMS OF MAN-MADE FIBRES,62,5.78,5.24,0.03,0.14,5.75,5.1,-0.65
29153920,BORNYL ACETATE AND ISO BORBYL ACETATE,29,10.91,12.32,0.84,0.14,10.07,12.18,2.11
56079020,"CORDAGE,CABLE ROPES AND TWINE OF COTTON",56,2.64,2.61,0.12,0.14,2.52,2.47,-0.05
63041100,"BEDSPREADS,KNITTED OR CROCHETED",63,1.17,1.13,0.19,0.14,0.98,0.99,0.01
63049221,NAPKINS OF HANDLOOM,63,1.35,1.06,0.25,0.14,1.1,0.92,-0.18
62041999,SUITS OF ALL OTHER FIBRES - Others,62,21.42,15.77,0.2,0.14,21.22,15.63,-5.59
39219092,"OTHR PLTS,SHTS,FILM FOIL,STRIP ETC NES    FLEXIBLE, LACQUERED",39,9.37,8.84,0.14,0.14,9.23,8.7,-0.53
55131210,UNBLEACHED,55,0.11,0.12,0.08,0.14,0.03,-0.02,-0.05
55169120,"OTHR MXD WVN FBRC OF ARTFCL STPL FIBRES , BLCHD",55,0.0,0.0,0.22,0.14,-0.22,-0.14,0.08
39209952,"RETRO REFLECTIVE SHEETING FLEXIBLE, PLAIN",39,0.0,0.0,0.09,0.14,-0.09,-0.14,-0.05
29224300,*ANTHRANILIC ACID AND ITS SALTS,29,0.99,0.7,0.0,0.14,0.99,0.56,-0.43
52054290,OTHERS-OF-MLTPL(FLDED)/CBLD YRN OF CMBD FBRSMEASURNG PER SNGL YRN<714.29 BUT>=232.56DCTX(>14 BUT <=43 MTRC NO PER SNGL Y,52,10.8,10.79,0.25,0.14,10.55,10.65,0.1
62062000,"WOMENS OR GIRLS BLOUSES,SHIRTS AND SHIRT  BLOUSES OF WOOL/FINE ANIMAL HAIR",62,0.54,0.51,0.09,0.14,0.45,0.37,-0.08
29034800,"1,1,3,3-PENTAFLUOROBUTANE (HFC-365MFC) AND 1,1,1,2,2,3,4,5,5,5-DECA...",29,0,0,0.11,0.13,-0.11,-0.13,-0.02
54071049,PRINTED OTHR POLYESTER FBRCS,54,18.1,14.82,0.4,0.13,17.7,14.69,-3.01
52053320,DYED,52,0.05,0.01,0.12,0.13,-0.07,-0.12,-0.05
52085910,ZARI BORDERED SAREE,52,0.0,0.06,0.01,0.13,-0.01,-0.07,-0.06
55162120,"WVN FBRC CNTNG<85% BY WT OF ARTFCL STPL   FBRS MXD WTH MAN-MADE FILMNT, BLCHD",55,0.0,0.01,1.87,0.13,-1.87,-0.12,1.75
57050029,"OTHR TXTL FLR CVRNGS, W/N MADE UP",57,18.85,16.15,0.07,0.13,18.78,16.02,-2.76
61152930,PANTY HOSE AND TIGHTS OF ARTIFICIAL FIBRES,61,0.17,0.15,0.2,0.13,-0.03,0.02,0.05
55151310,"FBRC OF POLSTR,MXD WTH WOOL/FINE ANIMAL   HAIR, UNBLCHD",55,0.0,0.08,0.06,0.13,-0.06,-0.05,0.01
29159060,N-OCTANOYL CHLORIDE,29,21.37,13.45,0.11,0.13,21.26,13.32,-7.94
60032000,FBRCS OF COTTON,60,2.28,1.14,0.31,0.13,1.97,1.01,-0.96
52082190,OTHERS-OF-BLECHD PLAIN WEAVE WEIGNG <=100 G/M2,52,33.55,32.85,0.4,0.13,33.15,32.72,-0.43
52082310,SHIRTINGS FBRCS,52,1.16,0.47,0.19,0.13,0.97,0.34,-0.63
39169025,POLYURETHANES,39,0.1,0.1,0.02,0.13,0.08,-0.03,-0.11
51111930,DYED WOVN FBRCS,51,2.63,2.57,0.11,0.13,2.52,2.44,-0.08
52054410,GREY,52,53.24,57.22,0.0,0.12,53.24,57.1,3.86
55031930,Nylon 66 fibre conforming to IS 13464,55,0,0,0.08,0.12,-0.08,-0.12,-0.04
39207312,"SHTS OF CELLULOSE ACETATE NON-PLASTICISED FLEXIBLE, PLAIN",39,0,0,0.0,0.12,0.0,-0.12,-0.12
29329400,SAFR0LE,29,0,0,0.0,0.12,0.0,-0.12,-0.12
29189920,METHYL (E)-2-[2-(CHLORO METHYL) PHENYL)-3-METHOXYACRYLATE,29,39.22,20.68,0.24,0.12,38.98,20.56,-18.42
62045100,SKRTS AND DVDED SKRTS OF WOOL/FINE ANML HAIR,62,0.28,0.43,0.15,0.12,0.13,0.31,0.18
52042090,OTHER COTTON SEWING THREAD,52,7.79,8.62,0.1,0.12,7.69,8.5,0.81
51071010,WORSTED HOSIERY YARN,51,3.57,3.53,0.64,0.12,2.93,3.41,0.48
29039920,BENZALCHLORIDE (BENZYL DICHLORIDE),29,0.04,0.18,0.02,0.12,0.02,0.06,0.04
29307000,BIS(2-HYDROXYETHYL)SULFIDE (THIODIGLYCOL (INN)),29,0.0,0.0,0.11,0.12,-0.11,-0.12,-0.01
62034910,"TROUSERS,BREECHES AND LIKE OF SILK",62,0.15,0.16,0.27,0.12,-0.12,0.04,0.16
61041990,SUITS OF WOOL/FINE ANML HAIR,61,7.59,5.03,0.05,0.12,7.54,4.91,-2.63
39172930,TUBE OF CELLULOSE NITRATE AND CELLULOID   PLASTICIZED AND NON-PLASTICIZED,39,0.03,0.02,0.48,0.12,-0.45,-0.1,0.35
58030092,GAUZE OF SYNTHETIC FIBER,58,0.0,0.0,0.11,0.12,-0.11,-0.12,-0.01
29173930,PHTHALIC ACID,29,0.0,0.0,0.05,0.12,-0.05,-0.12,-0.07
62044310,HOUSE COATS AND LIKE DRESSES OF SYNTH FIBRES,62,1.5,1.48,0.21,0.12,1.29,1.36,0.07
61079990,"BATHROBS, DRESNS GOWN ETC OF SYN FIBRES",61,2.51,2.77,0.21,0.12,2.3,2.65,0.35
29182120,SODIUM SALICYLATE,29,2.46,2.23,0.06,0.12,2.4,2.11,-0.29
62033919,OF SILK: OTHER,62,0.56,0.43,0.1,0.12,0.46,0.31,-0.15
29215930,"3:3 DICNLOROBEZIDINE DIHYDROCHLORIDE,      SULPHATE",29,1.39,0.26,0.55,0.12,0.84,0.14,-0.7
51112030,"OTHER WOVEN FABRICS,DYED",51,0.49,1.03,0.32,0.12,0.17,0.91,0.74
55011100,OF ARAMIDS(OF NYLON OR OTHER POLYAMIDES:),55,0.0,0.0,0.38,0.12,-0.38,-0.12,0.26
61046910,"TROUSERS,BIB AND BRACE OVERALLS ETC OF SILK",61,0.08,0.04,0.0,0.12,0.08,-0.08,-0.16
55151120,"FBRC OF POLSTR,MXD WTH VISCOS RYON,BLCHD",55,0.19,0.22,0.01,0.11,0.18,0.11,-0.07
52083210,LUNGI,52,2.37,3.81,0.05,0.11,2.32,3.7,1.38
55103090,"OTHERS-OF-OTHER YARN, MIXED MAINLY OR SOLELY WITH COTTON :",55,10.03,7.89,0.28,0.11,9.75,7.78,-1.97
55129920,"WOVN SYN STOL FBRC,PRNTD CNTNG OTHR SYN   FBRCS>=85%",55,0.01,0.06,0.16,0.11,-0.15,-0.05,0.1
29225024,D0MPERID0NE,29,7.69,6.94,0.0,0.11,7.69,6.83,-0.86
29333326,PETHIDINE(INN) INTERMEDIATE AND ITS SALT,29,0.0,0.02,0.06,0.11,-0.06,-0.09,-0.03
29147930,TRI FLUORO METHYL ACETOPHENONE,29,38.83,20.44,1.58,0.11,37.25,20.33,-16.92
62089190,GRMNTS OTHR THN DRESSING GOWNS AND BATHROBES OF COTTON,62,10.96,25.01,0.08,0.11,10.88,24.9,14.02
29306000,"2-(N, N-DIETHYLAMINO)ETHANETHIOL",29,0.1,0.0,0.23,0.11,-0.13,-0.11,0.02
62171070,"STOCKINGS,SOCKS,SOCKETTES AND LIKE OF COTN",62,0.78,0.5,0.2,0.11,0.58,0.39,-0.19
58064000,FBRCS CNSISTNG OF WRP WTHOUT WEFT ASSMBLD BY MEANS OF AN ADHESIVE(BOLDUCS),58,0.17,0.11,0.2,0.11,-0.03,0.0,0.03
62031910,SUITS OF COTTON,62,10.72,9.03,0.05,0.11,10.67,8.92,-1.75
29071930,THYMOL,29,9.31,7.08,0.09,0.11,9.22,6.97,-2.25
55152110,"FBRC OF ACRYLC/MODACRYLC,MXD WTH MAN-MADE FILMNT, UNBLCHD",55,0.04,0.0,0.0,0.11,0.04,-0.11,-0.15
61021000,OVRCOAT ETC OF WOOL/FINE ANML HAIR,61,0.08,0.02,0.07,0.11,0.01,-0.09,-0.1
62019010,"OVERCOAT,RAINCOAT, CARCOATS,CAPES,CLOAKS AND SMLR ARTCLS",62,0.94,0.13,0.12,0.11,0.82,0.02,-0.8
59011010,"TXTL FBRCS COTD WTH GYM ETC USED FOR OUTER BOOK COVERS, COTTON",59,1.4,1.22,0.1,0.11,1.3,1.11,-0.19
62179010,COTTON CUFFS AND THE LIKE OF COTTON,62,0.57,0.58,0.03,0.11,0.54,0.47,-0.07
51051000,CARDED WOOL,51,0.06,0.04,0.12,0.11,-0.06,-0.07,-0.01
39162011,CANES OF CO-POLMRS OF VINYL CHLRIDE,39,0.0,0.03,0.29,0.11,-0.29,-0.08,0.21
61178030,OTHR CLOTNG ACCESSORIS OF COTTON,61,0.41,0.5,0.03,0.11,0.38,0.39,0.01
63039100,OTHER CURTAIN ETC OF COTTON,63,50.41,49.34,0.14,0.11,50.27,49.23,-1.04
29214920,PARA CUMIDINE,29,14.64,10.66,0.07,0.11,14.57,10.55,-4.02
63025300,OTHER TABLE LINEN OF MAN-MADE FIBRES,63,3.49,6.34,0.18,0.11,3.31,6.23,2.92
58079010,OTHR LABELS BADGES AND SMLR ARTCLS OF FELT  OR NON-WVN,58,0.02,0.05,0.04,0.1,-0.02,-0.05,-0.03
29222120,AMINO-J-ACID,29,0.0,0.0,0.03,0.1,-0.03,-0.1,-0.07
62053010,MENS OR BOYS SHIRTS OF MAN-MADE FIBRES - EMBROIDERED WITH LUCKNOW CHIKAN CRAFT,62,0.51,0.27,0.03,0.1,0.48,0.17,-0.31
29163150,BENZOCAINE (ETHYLPARA-AMINO BENZOATE),29,1.68,2.73,0.04,0.1,1.64,2.63,0.99
54082216,"RAYON SUITING , DYED",54,0.0,0.02,0.02,0.1,-0.02,-0.08,-0.06
29171980,ISOPROTHIOLANE,29,0.0,0.15,0.0,0.1,0.0,0.05,0.05
39264011,BANGLES OF POLYURETHANE FOAM,39,0.07,0.07,0.06,0.1,0.01,-0.03,-0.04
53110024,PRINTED WOVN FBRCS OF PAPER YARN,53,0.0,0.0,0.07,0.1,-0.07,-0.1,-0.03
60039000,FBRCS OF OTHR FIBRES,60,1.96,1.78,0.17,0.1,1.79,1.68,-0.11
52114990,OTHERS-OF-OTHER FABRICS :,52,3.5,4.53,0.11,0.1,3.39,4.43,1.04
52094320,SHIRTING FABRICS,52,0.81,1.1,0.04,0.1,0.77,1.0,0.23
62042999,OTHR ENSEMBLES OF OTHR TXTL MATRALS OTHR  THAN SILK-OTHER,62,10.82,11.0,0.16,0.1,10.66,10.9,0.24
58089040,RIBBONS OF RAYON WITH ORNAMENTAL EDGES,58,0.07,0.14,0.24,0.1,-0.17,0.04,0.21
61069010,BLOUSE ETC OF SILK,61,0.12,0.23,0.02,0.1,0.1,0.13,0.03
29096010,"MCPA, AMINE SALT",29,0.0,0.17,0.0,0.1,0.0,0.07,0.07
54050000,"ARTFCL MONFLMNT OF>=67 DCTX,HVNG CRSS-    SCTNL DMNSN<=1MM;STRP ETC(E.G.ARTFCL      STRW)OF ARTFCL TXTL MTRLS OF WDTH <=",54,0.01,0.0,0.62,0.1,-0.61,-0.1,0.51
29394100,*EPHEDRINE AND ITS SALTS (ALKALOIDS OF EPHEDRA AND THEIR DERIVATIVES; SALTS THEIR OF),29,2.16,1.91,0.01,0.1,2.15,1.81,-0.34
57050031,CARPETS OF BLENDED JUTE,57,2.44,4.74,0.2,0.1,2.24,4.64,2.4
50060032,YRN SPN FRM NOIL SLK CONTNG<85% BY WT OF  SLK,50,0.03,0.05,0.08,0.1,-0.05,-0.05,0.0
51099000,OTHER YARN OF WOOL/OF FINE ANIMAL HAIR    PUT UP FOR RETAIL SALE,51,2.51,3.08,0.16,0.1,2.35,2.98,0.63
57050039,OTHR CARPETS OF JUTE,57,87.9,70.84,0.33,0.1,87.57,70.74,-16.83
39079140,DIALLYLPHTHALATE RESINS UNSATURATED,39,0,0,0.03,0.09,-0.03,-0.09,-0.06
39207919,SHEETS OF CELLULOSE NITRATE AND CELLULOID W/N PLASTICISED OF OTHER CELLULOS         DERIVATVOTHER,39,0.0,0.0,0.03,0.09,-0.03,-0.09,-0.06
52115190,OTHERS-OF-PRINTED PLAIN WEAVE MXD COTN FABRICSWEGHING MORE THAN 200 GSM,52,0.09,0.08,0.0,0.09,0.09,-0.01,-0.1
51119030,DYED OTHER WOVEN FABRICS OF CARDED WOOL   ETC,51,0.22,0.23,0.19,0.09,0.03,0.14,0.11
39169031,PLYMRSTN AND COPLYMRSTN PRDCTS OF PLYSTYREN,39,0.0,0.0,0.1,0.09,-0.1,-0.09,0.01
61089100,"NEGLIGES,BATHROBES ETC OF COTTON",61,3.38,3.65,0.05,0.09,3.33,3.56,0.23
39209921,"SHEETS FILMS  STRIP OF VINYL PLASTICS     RIGID, PLAIN",39,0.0,0.0,0.16,0.09,-0.16,-0.09,0.07
29182330,SALICYLAMIDE,29,0.6,0.08,0.22,0.09,0.38,-0.01,-0.39
39207199,OTHR PLTES SHTS OF REGENERATD CELLULSE NES,39,0.03,0.03,0.22,0.09,-0.19,-0.06,0.13
62179030,"COLLARS,SHIRTS FRONTS AND CUFFS OF WOOL",62,0.05,0.04,0.05,0.09,0.0,-0.05,-0.05
63023900,OTHR BED LINEN OF OTHR TEXTILE MATERIALS,63,25.31,23.69,0.16,0.09,25.15,23.6,-1.55
52114130,SHIRTING,52,0.06,0.09,0.02,0.09,0.04,0.0,-0.04
39159010,WASTE PARINGS AND SCRAP OF POLYPROPYLENE,39,0.15,0.37,0.02,0.09,0.13,0.28,0.15
55163300,"WVN FBRCS CNTNG<85% BY WT OF ARTFCL       STPL FBRS,MXD MAINLY/SOLE...",55,0,0,0.02,0.09,-0.02,-0.09,-0.07
63041940,"BED SHEETS AND BED COVERS OF COTTON, HANDLOOM",63,9.83,12.06,0.04,0.09,9.79,11.97,2.18
61031020,SUITS OF COTTON,61,16.12,19.43,0.01,0.09,16.11,19.34,3.23
62160010,"GLOVES,MITTERS AND MITTS OF COTTON",62,23.0,22.09,0.06,0.09,22.94,22.0,-0.94
62089990,SIMILAR GARMENTS OF OTHER FIBRES,62,10.15,9.14,1.09,0.09,9.06,9.05,-0.01
54082110,"WOVN FBRCS CNTNG ARTFCL FILMNT ETC > =85% BY WT, UNBLECHD",54,0.93,1.4,0.12,0.09,0.81,1.31,0.5
62046190,OTHR SMLR GARMENTS OF WOOL/FINE ANIML HAIR,62,3.62,2.29,0.15,0.09,3.47,2.2,-1.27
